battery,timestep,RUL,age,capacity,current,resistance,SOC,voltage
440,36,38.1836111111111,731.376852575095,1.96974498020623,11.7,0.0160478551872103,19.8418794688157,3.53274675586572
440,37,37.1836111111111,737.150544523924,1.96695628699494,-4.3,0.016064021524667,48.4120038726248,3.54264242233294
440,38,36.1836111111111,742.920372984586,1.96416945984844,-4.3,0.0160801770443568,77.2918156422091,3.5516154079695
440,39,35.1836111111111,751.579300383068,1.95998719791498,-4.3,0.0161044220410726,35.0065908003782,3.23723477931272
440,40,34.1836111111111,757.250320373764,1.95724809525947,-4.3,0.0161203008970465,40.3855595713808,3.5410576969585
440,41,33.1836111111111,763.054817706787,1.95444452304762,11.7,0.016136553489579,70.5454957952358,3.54896700116615
440,42,32.1836111111111,771.639071879032,1.95029832828243,-4.3,0.0161605894012613,50.6988245944606,3.25006609114923
440,43,31.1836111111111,777.296001142699,1.94756603144808,-4.3,0.0161764288031996,35.4448788613312,3.54009075175761
440,44,30.1836111111111,783.135060818742,1.94474576562455,11.7,0.0161927781702925,66.44001492848,3.54782319422712
440,45,29.1836111111111,791.67411789984,1.94062140105438,-4.3,0.0162166875301195,59.1459754216392,3.25375757146758
440,46,28.1836111111111,797.543195573258,1.93778663653812,-4.3,0.0162331209476051,33.6944401796547,3.53988617604417
440,47,27.1836111111111,803.080463134002,1.93511213630628,-4.3,0.0162486252967752,65.5871794784854,3.54780501889171
440,48,26.1836111111111,811.453740543687,1.9310678433174,-4.3,0.0162720704735223,58.8915559407438,3.25300442903033
440,49,25.1836111111111,817.294469906997,1.92824677103492,11.7,0.0162884245157396,34.9435936282263,3.5404806600179
440,50,24.1836111111111,823.122407568802,1.92543187714427,-4.3,0.0163047427411926,68.1141810750384,3.54885639057078
440,51,23.1836111111111,831.692033474885,1.92129274783163,-4.3,0.0163287376937297,48.3219768637045,3.24664472404879
440,52,22.1836111111111,837.159476910968,1.918651972652,-4.3,0.0163440465353507,39.559213996073,3.54188910972196
440,53,21.1836111111111,842.718888444891,1.91596677688112,-4.3,0.0163596128876457,73.6527993696257,3.55116015524258
440,54,20.1836111111111,851.55897197017,1.91169701653841,11.7,0.0163843651215165,30.055455137666,3.22700634031026
440,55,19.1836111111111,857.090166343445,1.90902544965612,-4.3,0.0163998524657616,47.5578262091912,3.54396561278018
440,56,18.1836111111111,862.973155443746,1.90618396592067,11.7,0.0164163248352425,83.2006712678796,3.55670968435959
440,57,17.1836111111111,871.583571814287,1.9020251348137,-4.3,0.01644043400108,22.7951405057772,3.53708572727642
440,58,16.1836111111111,877.180815405997,1.8993216661589,-4.3,0.0164561062831368,58.7539440386537,3.54683214183338
440,59,15.1836111111111,885.867283668103,1.89512610198831,-4.3,0.0164804283942707,65.7789409868036,3.25333558163924
440,60,14.1836111111111,891.476525178896,1.89241683833859,-4.3,0.0164961342705009,36.1535719520529,3.5417592241243
440,61,13.1836111111111,897.191790890989,1.88965636499965,-4.3,0.0165121370144948,73.6289207658554,3.55181687073699
440,62,12.1836111111111,905.815906325537,1.88549091724477,-4.3,0.0165362845377115,22.871030117801,3.20988724288949
440,63,11.1836111111111,911.472369086773,1.88275884573109,11.7,0.016552122633443,53.2412088126602,3.54593311638673
440,64,10.1836111111111,920.040597757604,1.87862039128308,-4.3,0.0165761136737213,74.6630423111193,3.25504846857988
440,65,9.18361111111111,925.735601124918,1.87586970465666,11.7,0.0165920596831498,34.6182379804686,3.54181148804558
440,66,8.18361111111111,931.487578771197,1.87309149945351,-4.3,0.0166081652205594,73.8600300564821,3.55233379414479
440,67,7.18361111111111,940.082385635977,1.86894020773782,11.7,0.0166322306797807,17.9427565055044,3.46704594695286
440,68,6.18361111111111,945.813062796923,1.86617229066909,-4.3,0.0166482765758314,57.2981549790548,3.54732346668722
440,69,5.18361111111111,954.335964107575,1.86205572933604,11.7,0.0166721406995012,59.8012986509034,3.2487750677223
440,70,4.18361111111111,960.105112811563,1.85926923051201,-4.3,0.0166882943158724,42.3216639466979,3.54410483812684
440,71,3.18361111111111,965.775803442425,1.85653028693731,11.7,0.0167041722496388,83.8605739543184,3.55849399366639
440,72,2.18361111111111,974.049389285627,1.85253414497504,-4.3,0.0167273382899998,28.8530283048328,3.54079407800808
440,73,1.18361111111111,979.706445744237,1.84980178670553,11.7,0.0167431780480839,71.1391150221662,3.55184432571983
440,74,0.183611111111111,988.191980279879,1.84570327352482,-4.3,0.0167669375447837,17.9797639383283,3.46993542433538
88,0,69.3669444444444,500,2.0815,11.7,0.0154,100,3.5842
88,1,68.3669444444444,503.996888704751,2.07956950275561,-4.3,0.0154111912883733,66.567853524454,3.54442529530054
88,2,67.3669444444444,511.493228857431,2.07594877046186,-4.3,0.0154321810408008,48.5784115426314,3.53983221365218
88,3,66.3669444444444,518.897428679317,2.07237254194789,-4.3,0.0154529128003021,30.9608124164522,3.53540772133413
88,4,65.3669444444444,525.943087675822,2.06896948865258,-4.3,0.0154726406454923,13.7234873684622,3.52549232690499
88,5,64.3669444444444,533.322750256575,2.06540511162607,-4.3,0.0154933037007184,35.782358774313,3.24510807848153
88,6,63.3669444444444,540.606051901758,2.06188727693145,11.7,0.0155136969453249,81.1900483438601,3.26921887172752
88,7,62.3669444444444,544.174463710593,2.06016373402778,11.7,0.0155236884983897,77.0738961194919,3.54907929268251
88,8,61.3669444444444,551.508371642872,2.05662145649649,11.7,0.0155442234406,61.1174191795831,3.54341144602153
88,9,60.3669444444444,558.800857406491,2.05309918587266,-4.3,0.0155646424007382,45.5436954956539,3.53972867561228
88,10,59.3669444444444,566.146311545078,2.04955133152373,-4.3,0.0155852096723262,30.3536052430544,3.53583994521738
88,11,58.3669444444444,573.534269886555,2.04598294764479,-4.3,0.0156058959556824,15.3293828343977,3.52791030163941
88,12,57.3669444444444,580.863221271145,2.04244306412604,-4.3,0.0156264170195592,24.892806385042,3.22520630642709
88,13,56.3669444444444,588.06959946534,2.03896238345824,-4.3,0.015646594878503,63.6894696272677,3.26222804805849
88,14,55.3669444444444,591.797796126362,2.03716166447097,-4.3,0.0156570338291538,85.8934585043328,3.5556684731963
88,15,54.3669444444444,599.045486789874,2.03366102988049,-4.3,0.0156773273630116,72.4805553151233,3.54769667261522
88,16,53.3669444444444,606.36167574431,2.0301273106155,-4.3,0.0156978126920841,59.1229932522476,3.54356221599658
88,17,52.3669444444444,613.64497981799,2.02660947474791,-4.3,0.0157182059434904,46.2813239891453,3.54059452976892
88,18,51.3669444444444,620.848893988777,2.02312998420342,11.7,0.0157383769031686,33.8400147091278,3.53761085903286
88,19,50.3669444444444,628.066652344746,2.01964380691749,11.7,0.0157585866265653,21.5181054821279,3.53307473229038
88,20,49.3669444444444,635.374826954156,2.01611395858114,11.7,0.0157790495154716,9.71659210557132,3.52004142545507
88,21,48.3669444444444,642.671776822864,2.01258953179456,11.7,0.015799480975104,30.9076424409926,3.23496643612558
88,22,47.3669444444444,649.813763482607,2.0091399522379,-4.3,0.0158194785377513,60.8645978561651,3.25909209893922
88,23,46.3669444444444,653.401974158801,2.0074068464813,-4.3,0.0158295255276446,89.0134517302067,3.29091351386223
88,24,45.3669444444444,660.69977682314,2.00388200779442,-4.3,0.0158499593751048,79.652924312196,3.55189336542959
88,25,44.3669444444444,668.050441008542,2.00033163699287,-4.3,0.0158705412348239,69.6559343888605,3.54748015599937
88,26,43.3669444444444,675.24605223658,1.99685615676973,-4.3,0.0158906889462624,60.0745041430201,3.54466614600402
88,27,42.3669444444444,682.457704415034,1.99337292876754,-4.3,0.0159108815723621,50.909851939261,3.54252345892328
88,28,41.3669444444444,689.848212389524,1.98980331341586,-4.3,0.0159315749946907,41.9361790459374,3.54055928866962
88,29,40.3669444444444,697.107083523341,1.98629727865823,-4.3,0.0159518998338654,33.3843840605356,3.53848244272992
88,30,39.3669444444444,704.326500181224,1.98281030041247,-4.3,0.0159721142005074,25.2558491446186,3.53585912709798
88,31,38.3669444444444,711.569725658387,1.979311822507,-4.3,0.0159923952318435,17.3249828466071,3.53163213045587
88,32,37.3669444444444,718.806744338241,1.97581634248463,-4.3,0.0160126588841471,9.82055167037539,3.52173932180763
88,33,36.3669444444444,726.010959801345,1.97233670641595,-4.3,0.0160328306874438,19.0951611853201,3.20285619312485
88,34,35.3669444444444,733.429760890917,1.96875342548969,-4.3,0.0160536033304946,37.6002778900498,3.24079653788736
88,35,34.3669444444444,740.515386892174,1.96533106813108,-4.3,0.0160734430832981,54.9288122605858,3.25340894258447
88,36,33.3669444444444,747.962928407927,1.96173390557897,-4.3,0.0160942961995422,71.4000457319321,3.25967334604374
88,37,32.3669444444444,751.585750230527,1.95998408263866,-4.3,0.0161044401006455,86.4630845173819,3.26752854449181
88,38,31.3669444444444,758.732088614874,1.95653240119902,-4.3,0.0161244498481216,86.0047182505616,3.55785574283653
88,39,30.3669444444444,765.840506777454,1.95309903522649,-4.3,0.0161443534189769,81.002769682314,3.55399767410038
88,40,29.3669444444444,772.932976108739,1.94967337253948,-4.3,0.0161642123331045,76.3818986483142,3.55153267075616
88,41,28.3669444444444,780.04539614022,1.94623807366427,-4.3,0.0161841271091926,71.9752653725376,3.54971512910977
88,42,27.3669444444444,787.201355571301,1.94278174525906,-4.3,0.0162041637955996,68.0148065364783,3.54838157847984
88,43,26.3669444444444,794.433083526471,1.93928882065671,-4.3,0.0162244126338741,64.5024939494852,3.54737299022091
88,44,25.3669444444444,801.803570432825,1.93572887548095,-4.3,0.0162450499972119,61.502270494759,3.54661651927424
88,45,24.3669444444444,809.016272898972,1.9322451401898,-4.3,0.0162652455641171,58.8948233836344,3.54602097462895
88,46,23.3669444444444,816.309161138166,1.92872267517027,-4.3,0.0162856656511869,56.680008458313,3.54555935345321
88,47,22.3669444444444,823.56179829342,1.92521965142428,-4.3,0.0163059730352216,54.6907111392809,3.54517193626069
88,48,21.3669444444444,830.873352594091,1.92168817069705,-4.3,0.0163264453872635,53.2234202495273,3.54491968577297
88,49,20.3669444444444,838.181039626846,1.91815855786023,-4.3,0.0163469069109552,52.2188150274439,3.54477945954628
88,50,19.3669444444444,845.49566813122,1.91462559229262,-4.3,0.0163673878707674,51.4448729647984,3.54469433323825
88,51,18.3669444444444,852.780489789936,1.91110702343146,-4.3,0.0163877853714118,51.1382094593785,3.54471610425478
88,52,17.3669444444444,860.006925372589,1.90761665504504,-4.3,0.0164080193910432,51.1752882560187,3.54481531562053
88,53,16.3669444444444,867.383357299746,1.90405383842422,-4.3,0.0164286734004393,51.6821552588276,3.54502319455309
88,54,15.3669444444444,874.455640572771,1.90063792560335,-4.3,0.0164484757936038,52.6669739683829,3.54533719074749
88,55,14.3669444444444,881.836073974953,1.8970731762701,-4.3,0.0164691410071299,53.8883247731064,3.54571215674034
88,56,13.3669444444444,889.179449944088,1.89352632567701,11.7,0.0164897024598434,55.5888286081692,3.54620466384358
88,57,12.3669444444444,896.166582456445,1.89015154067354,11.7,0.016509266430878,57.5370907742902,3.546764186246
88,58,11.3669444444444,903.135912724985,1.88678535415383,11.7,0.01652878055563,59.9683310768516,3.54746572121593
88,59,10.3669444444444,910.13809900503,1.88340329818057,11.7,0.0165483866772141,62.7565163412511,3.54830196014233
88,60,9.36694444444444,917.117056062424,1.88003246192185,-4.3,0.0165679277569748,65.8578738330227,3.54929357115911
88,61,8.36694444444444,924.148168358653,1.87663643468277,-4.3,0.0165876148714042,69.5769225958936,3.55059744178089
88,62,7.36694444444444,931.475056654118,1.87309754763606,-4.3,0.0166081301586315,73.7867214685614,3.55230270868737
88,63,6.36694444444444,938.756717138575,1.86958050562207,-4.3,0.016628518807988,78.4929174993831,3.55463517596753
88,64,5.36694444444444,945.974940989628,1.86609410350201,-4.3,0.016648729834771,83.4576789710862,3.55792859937184
88,65,4.36694444444444,953.223678156522,1.8625929634504,-4.3,0.0166690262988383,88.8581698723436,3.56408848013166
88,66,3.36694444444444,964.021803397056,1.85737746895922,-4.3,0.0166992610495118,77.4604243622633,3.25436917991507
88,67,2.36694444444444,971.31586287207,1.85385443823279,11.7,0.0167196844160418,59.7596657903875,3.24820720601192
88,68,1.36694444444444,978.649837465312,1.85031212850425,11.7,0.0167402195449029,41.263093191765,3.23654589446911
88,69,0.366944444444444,985.941132016322,1.84679043323612,11.7,0.0167606351696457,21.2380405153837,3.2025297433386
474,0,127.616944444444,500,2.0815,11.7,0.0154,100,3.5842
474,1,126.616944444444,503.389848782929,2.07986270303785,-4.3,0.0154094915765922,29.40729276293,3.53469056155089
474,2,125.616944444444,507.335121620729,2.07795713625719,-4.3,0.015420538340538,50.3347016594925,3.25837881771849
474,3,124.616944444444,510.271553185827,2.07653883981125,11.7,0.0154287603489203,50.0805548737683,3.54016569817093
474,4,123.616944444444,514.22696853638,2.07462837419693,11.7,0.0154398355119019,32.2651379813131,3.53575030676634
474,5,122.616944444444,518.082515612656,2.07276614495909,-4.3,0.0154506310437154,41.5544830356641,3.25153706451097
474,6,121.616944444444,521.062534731229,2.07132679572482,-4.3,0.0154589750972474,53.4291658540096,3.54108899754954
474,7,120.616944444444,524.974078311294,2.06943752017564,-4.3,0.0154699274192716,36.4402839768705,3.53707042964025
474,8,119.616944444444,528.921185339191,2.06753106748117,-4.3,0.0154809793189497,28.1693582903165,3.23381416468281
474,9,118.616944444444,531.841601243007,2.06612050659963,11.7,0.0154891564834804,59.1846706821657,3.54265271734039
474,10,117.616944444444,535.76770404665,2.06422419894547,11.7,0.0155001495713306,42.1580110376779,3.5386405618516
474,11,116.616944444444,539.678162486865,2.06233544751884,-4.3,0.0155110988549632,25.3179743036517,3.53349199257883
474,12,115.616944444444,542.593672980709,2.06092725595032,-4.3,0.015519262284346,55.9739568891433,3.26087552081489
474,13,114.616944444444,546.527912338892,2.05902701834031,-4.3,0.0155302781545489,49.6491821053785,3.5405220374542
474,14,113.616944444444,550.471666644172,2.05712218501086,-4.3,0.0155413206666037,33.4275891210125,3.5365704264304
474,15,112.616944444444,554.36691218115,2.0552407814165,-4.3,0.0155522273541072,34.0601051072092,3.24228914073749
474,16,111.616944444444,557.346095919113,2.05380183567107,11.7,0.0155605690685735,58.0519412836847,3.54267773515221
474,17,110.616944444444,561.186919060856,2.05194671809361,11.7,0.0155713233733704,42.6733002909507,3.53908794547418
474,18,109.616944444444,565.028458025084,2.05009125477388,-4.3,0.0155820796824702,27.2668149222074,3.5347480085255
474,19,108.616944444444,568.872127880398,2.04823476223377,-4.3,0.0155928419580651,48.7168160949265,3.25536657766061
474,20,107.616944444444,571.727319367679,2.04685570474541,-4.3,0.0156008364942295,53.2835901574386,3.5416887070146
474,21,106.616944444444,575.613447137341,2.04497870503266,-4.3,0.0156117176519846,38.0672306645675,3.53814879602181
474,22,105.616944444444,579.478214585583,2.04311202235516,-4.3,0.0156225390008396,23.4824275416034,3.52942902621112
474,23,104.616944444444,582.462203137874,2.04167075588441,-4.3,0.015630894168786,56.4038152151962,3.25998289114438
474,24,103.616944444444,586.351074570381,2.03979243098251,11.7,0.0156417830087971,51.1205984463355,3.54136444336637
474,25,102.616944444444,590.317864772535,2.03787647131487,11.7,0.0156528900213631,36.9496458065612,3.53805234221498
474,26,101.616944444444,594.173455800395,2.03601422084841,-4.3,0.0156636856762411,23.3135131556051,3.52818182448601
474,27,100.616944444444,598.092386913911,2.03412137712058,-4.3,0.015674658683359,55.3813635576838,3.25864812730106
474,28,99.6169444444444,601.005217572776,2.03271447991235,-4.3,0.0156828146092038,52.4755220759008,3.541864870235
474,29,98.6169444444444,604.979782131551,2.03079476523046,-4.3,0.0156939433899683,38.9194664658221,3.53874196655648
474,30,97.6169444444444,608.839246129069,2.02893064411966,-4.3,0.0157047498891614,25.1185591681012,3.53427917297508
474,31,96.6169444444444,612.790119867789,2.02702237210386,-4.3,0.0157158123356298,47.8964118399338,3.25340876833947
474,32,95.6169444444444,615.729325618562,2.02560273572623,-4.3,0.015724042111732,56.0552199727121,3.54290612822055
474,33,94.6169444444444,619.716733585501,2.0236768176782,-4.3,0.0157352068540394,43.1201996761321,3.5399403828317
474,34,93.6169444444444,623.574988825197,2.02181328039743,-4.3,0.0157460099687106,30.3847133408673,3.53661268917195
474,35,92.6169444444444,627.446652699294,2.01994326674624,11.7,0.015756850627558,32.5814398442138,3.23795521535532
474,36,91.6169444444444,630.425510810604,2.01850447827848,11.7,0.0157651914302697,62.3290544988579,3.28874720229762
474,37,90.6169444444444,634.324498372006,2.01662126728632,11.7,0.0157761085954416,50.468540604823,3.54181654352624
474,38,89.6169444444444,638.219764478109,2.01473985375707,11.7,0.0157870153405387,38.3631066343171,3.53903231525133
474,39,88.6169444444444,642.146907324336,2.01284304376235,-4.3,0.0157980113405081,26.6805033239815,3.53555782531627
474,40,87.6169444444444,646.107063493714,2.01093028833254,-4.3,0.0158090997777824,39.1503990811182,3.24518333018263
474,41,86.6169444444444,648.905301247092,2.00957873949765,-4.3,0.0158169348434919,60.9959990450525,3.54458540654524
474,42,85.6169444444444,652.85665774119,2.007670234311,-4.3,0.0158279986416753,49.7516250908811,3.54188489692065
474,43,84.6169444444444,656.839064162542,2.00574673200949,-4.3,0.0158391493796551,38.709194271704,3.53935879990467
474,44,83.6169444444444,660.623323441095,2.00391893477795,-4.3,0.0158497453056351,28.3210359478577,3.53641809284392
474,45,82.6169444444444,664.573896274651,2.00201080809934,-4.3,0.015860806909569,32.7763369662471,3.23705621153696
474,46,81.6169444444444,667.44100441423,2.00062599486793,-4.3,0.0158688348123598,60.7050631277448,3.26855218783509
474,47,80.6169444444444,671.426622227392,1.99870094146417,-4.3,0.0158799945422367,53.7442194309602,3.54304577455185
474,48,79.6169444444444,675.309799555137,1.99682536681487,-4.3,0.0158908674387544,43.3318135628909,3.54069893933551
474,49,78.6169444444444,679.26777957405,1.99491366246573,-4.3,0.0159019497828073,33.7986805665558,3.53836477947677
474,50,77.6169444444444,682.989733445306,1.99311595874592,-4.3,0.0159123712536469,24.2515918902885,3.5340609550025
474,51,76.6169444444444,686.852377546509,1.99125030164504,-4.3,0.0159231866571302,40.9019410467527,3.24555148133618
474,52,75.6169444444444,690.041748987962,1.98970983523881,-4.3,0.0159321168971663,62.0588452197385,3.5453852424914
474,53,74.6169444444444,693.874015347256,1.98785885058727,-4.3,0.0159428472429723,52.9626786815562,3.54314295018389
474,54,73.6169444444444,697.625601215877,1.98604683461273,-4.3,0.0159533516834045,44.0766796983489,3.54115527382047
474,55,72.6169444444444,701.366492577692,1.98423998408497,-4.3,0.0159638261792175,35.4008470846938,3.53908959901938
474,56,71.6169444444444,705.105211381987,1.9824341829025,-4.3,0.0159742945918696,26.709238424109,3.53641819171881
474,57,70.6169444444444,708.84176831817,1.98062942590232,-4.3,0.0159847569512909,31.6681868119969,3.23404721161149
474,58,69.6169444444444,712.58419932721,1.97882183172496,-4.3,0.0159952357581162,53.3546799307808,3.25362278670542
474,59,68.6169444444444,715.416985973629,1.97745359577474,-4.3,0.0160031675607262,59.2202398949874,3.54494182915389
474,60,67.6169444444444,719.362057967122,1.97554812600188,-4.3,0.0160142137623079,51.4269405425232,3.54310619075399
474,61,66.6169444444444,723.5764589168,1.97351257034319,-4.3,0.016026014084967,43.6148765462692,3.54137975373903
474,62,65.6169444444444,727.402531612052,1.97166457723138,-4.3,0.0160367270885137,36.0204591516102,3.53959139549549
474,63,64.6169444444444,731.178662375005,1.96984070607287,-4.3,0.01604730025465,28.8684305332016,3.53755039751095
474,64,63.6169444444444,735.202434068358,1.96789722434498,-4.3,0.0160585668153914,22.4783217999296,3.47858987083074
474,65,62.6169444444444,738.976434665854,1.96607438205639,-4.3,0.0160691340170644,39.931132771223,3.24297962863367
474,66,61.6169444444444,741.959291643147,1.96463366213636,-4.3,0.0160774860166008,58.3215202270968,3.25758614933891
474,67,60.6169444444444,745.887848409293,1.96273616921831,-4.3,0.016088485975546,58.3212506733826,3.54509069673308
474,68,59.6169444444444,749.834217936952,1.96083007273645,-4.3,0.0160995358102235,52.299991564101,3.54369014642724
474,69,58.6169444444444,753.646033876111,1.95898896563784,-4.3,0.0161102088948531,46.2687972842103,3.54236634004572
474,70,57.6169444444444,757.573705330987,1.95709190032513,11.7,0.0161212063749268,40.2245467210556,3.54102359823538
474,71,56.6169444444444,761.499548180588,1.95519571822878,11.7,0.0161321987349056,34.3981844960432,3.53960602159645
474,72,55.6169444444444,765.393324672422,1.95331502418322,11.7,0.0161431013090828,29.2505029989391,3.53813421747622
474,73,54.6169444444444,769.271143832543,1.95144203752888,-4.3,0.0161539592027311,24.0931991516624,3.53479979429826
474,74,53.6169444444444,773.165292595087,1.94956116367657,-4.3,0.0161648628192662,29.1257881154946,3.22788818667256
474,75,52.6169444444444,777.037296817339,1.94769098563722,-4.3,0.0161757044310885,42.3963208862556,3.2439811574651
474,76,51.6169444444444,780.921137358316,1.94581509065593,-4.3,0.0161865791846033,53.8466765708505,3.25174770973083
474,77,50.6169444444444,783.837350979112,1.94440655947709,-4.3,0.0161947445827415,62.2887499521585,3.28376446306577
474,78,49.6169444444444,787.719536670515,1.94253146378814,-4.3,0.0162056147026774,58.3571310364873,3.54561985779249
474,79,48.6169444444444,791.603535601302,1.94065549230457,-4.3,0.0162164898996836,54.1244210199564,3.54463881559834
474,80,47.6169444444444,795.503972952457,1.93877158106396,-4.3,0.0162274111242669,49.8833145867237,3.54371123144583
474,81,46.6169444444444,799.397182979698,1.93689116062081,-4.3,0.0162383121123432,46.0975707528153,3.54290776283907
474,82,45.6169444444444,803.292005516062,1.93500996133574,11.7,0.016249217615445,42.7684112700879,3.5422025788098
474,83,44.6169444444444,807.185180814178,1.93312955766675,11.7,0.0162601185062797,39.4327972578705,3.54147301313028
474,84,43.6169444444444,811.090631446455,1.93124322501136,-4.3,0.0162710537680501,36.3229266437306,3.54075728809254
474,85,42.6169444444444,814.941423156985,1.92938329261518,-4.3,0.0162818359848396,33.548153101331,3.54007411318722
474,86,41.6169444444444,818.86613549754,1.92748765655469,-4.3,0.0162928251793931,31.1248076150133,3.53943124132146
474,87,40.6169444444444,822.741298811489,1.92561595267405,-4.3,0.0163036756366722,28.6975770171822,3.53871810530087
474,88,39.6169444444444,826.616327989518,1.92374431358106,-4.3,0.0163145257183707,26.2656257623575,3.53787020318633
474,89,38.6169444444444,830.562706368755,1.92183821282389,-4.3,0.0163255755778325,24.1516539507264,3.53551134407354
474,90,37.6169444444444,834.524228071112,1.91992479784165,11.7,0.0163366678385991,22.7696748094277,3.5042055303562
474,91,36.6169444444444,838.470881775915,1.91801856410223,-4.3,0.0163477184689726,23.9947544003193,3.21497359240416
474,92,35.6169444444444,842.357669074254,1.91614124583714,-4.3,0.0163586014734079,27.8735467311437,3.2234182636835
474,93,34.6169444444444,846.189007304996,1.91429070947169,-4.3,0.016369329220454,31.7609016367235,3.22984655884966
474,94,33.6169444444444,850.034468994084,1.91243335147586,-4.3,0.0163800965131834,34.0125008071784,3.23285253810918
474,95,32.6169444444444,853.972609938169,1.91053122939986,-4.3,0.0163911233078269,35.3271644512231,3.23437425389905
474,96,31.6169444444444,857.790222347886,1.90868732260597,11.7,0.0164018126225741,36.88156280661,3.23605214107726
474,97,30.6169444444444,861.725714830287,1.90678647973697,11.7,0.0164128320015248,38.2017127146963,3.23734266916585
474,98,29.6169444444444,865.644072872557,1.90489391280255,-4.3,0.0164238034040432,39.3980980036254,3.23842073996152
474,99,28.6169444444444,869.467527448566,1.90304718424234,-4.3,0.016434509076856,38.475382671928,3.23737745015262
474,100,27.6169444444444,873.416972032963,1.90113960250808,-4.3,0.0164455675216923,37.4396723561734,3.23616493457229
474,101,26.6169444444444,877.252817359588,1.89928688921532,-4.3,0.0164563078886068,36.403718797167,3.23489590386112
474,102,25.6169444444444,881.166115392514,1.89739676626542,11.7,0.016467265123099,34.6369798392038,3.23266202501674
474,103,24.6169444444444,884.956251468442,1.89556613054074,-4.3,0.0164778775041116,31.8120599087843,3.22869747177311
474,104,23.6169444444444,888.841810739158,1.89368940541299,-4.3,0.0164887570700696,28.1591829162035,3.22250022144332
474,105,22.6169444444444,892.749398420915,1.8918020405627,-4.3,0.0164996983155786,24.4986338079859,3.21454552960693
474,106,21.6169444444444,896.501144101097,1.88998994739917,-4.3,0.0165102032034831,22.5836215944022,3.48252592337596
474,107,20.6169444444444,900.361170739293,1.88812555453292,11.7,0.01652101127807,24.3308179097524,3.53696063600274
474,108,19.6169444444444,904.243690259549,1.88625029760464,-4.3,0.0165318823327267,26.6056372325583,3.5390580969674
474,109,18.6169444444444,908.127691595003,1.88437432495961,-4.3,0.016542757536466,28.8849571686348,3.53992183175635
474,110,17.6169444444444,912.011831484281,1.88249828539309,-4.3,0.016553633128156,31.1688174950493,3.54067742746906
474,111,16.6169444444444,915.91896627398,1.88061113928967,11.7,0.0165645731055671,33.4568414224408,3.54137387823626
474,112,15.6169444444444,919.716119031555,1.87877711450776,-4.3,0.0165752051332884,36.4501374006014,3.5422006662148
474,113,14.6169444444444,923.579616878989,1.87691104504745,-4.3,0.0165860229272612,39.7053502123576,3.54303594635084
474,114,13.6169444444444,927.531500975373,1.87500228502889,-4.3,0.016597088202731,42.9657437437317,3.54383382759985
474,115,12.6169444444444,931.459899130611,1.87310486871991,11.7,0.0166080877175657,46.3439458011709,3.54463700724929
474,116,11.6169444444444,935.206513289735,1.87129525408106,-4.3,0.0166185782372113,50.2111203853017,3.54554356654043
474,117,10.6169444444444,939.178207477931,1.86937692578816,-4.3,0.0166296989809382,54.4523075787416,3.54656080336888
474,118,9.61694444444444,943.048081664773,1.86750777655591,-4.3,0.0166405346286614,58.7032957455468,3.54763786973768
474,119,8.61694444444444,946.853105546324,1.86566995002113,11.7,0.0166511886955297,62.3347905220055,3.27848644047252
474,120,7.61694444444444,951.93335038466,1.86321619176421,-4.3,0.016665413381077,52.1108237750461,3.24516855822506
474,121,6.61694444444444,955.779445816863,1.86135852767045,-4.3,0.0166761824482872,38.1570275731248,3.23429826426483
474,122,5.61694444444444,959.368759253889,1.85962488928037,-4.3,0.0166862325259109,23.8273802042154,3.21079069190433
474,123,4.61694444444444,963.530525547231,1.85761475616069,11.7,0.0166978854715322,26.0587330702661,3.53962098566385
474,124,3.61694444444444,967.468520089769,1.85571270479664,-4.3,0.0167089118562514,31.5163091403373,3.54151189704552
474,125,2.61694444444444,970.986517366656,1.8540135121119,-4.3,0.0167187622486266,37.4580551906728,3.5431133337707
474,126,1.61694444444444,974.495219870306,1.85231880880264,11.7,0.0167285866156369,43.671353846101,3.54459089138488
474,127,0.616944444444444,977.995841307449,1.8506280086485,-4.3,0.0167383883556609,49.8961377937179,3.54601189173747
217,0,68.4836111111111,500,2.0815,11.7,0.0154,100,3.5842
217,1,67.4836111111111,503.7112607277,2.07970746106852,-4.3,0.0154103915300376,79.4207835471267,3.54984470506125
217,2,66.4836111111111,510.79870781582,2.07628422412496,-4.3,0.0154302363818843,71.9942271059268,3.54642285659348
217,3,65.4836111111111,517.83783895569,2.0728843237844,-4.3,0.0154499459490759,64.9346890710664,3.54408878141402
217,4,64.4836111111111,524.789665019123,2.06952659179576,-4.3,0.0154694110620535,58.2866222707832,3.54233284522213
217,5,63.4836111111111,531.834708411048,2.06612383583746,-4.3,0.0154891371835509,51.657987967349,3.54080526493771
217,6,62.4836111111111,538.924272424253,2.06269957641909,-4.3,0.0155089879627879,45.5591265204406,3.53947992793924
217,7,61.4836111111111,545.907195776119,2.05932682444013,-4.3,0.0155285401481731,39.7180570134535,3.5381787869231
217,8,60.4836111111111,552.807009566275,2.05599421437949,-4.3,0.0155478596267856,34.3967565936074,3.53687648629943
217,9,59.4836111111111,560.034589498103,2.05250329327242,-4.3,0.0155680968505947,29.2714086542413,3.5354003490569
217,10,58.4836111111111,567.288204823695,2.04899979707016,-4.3,0.0155884069735063,24.5074080653779,3.53367094967319
